ORCID,author_position,corresponding_author,pub_date,DOI,already_oa,oa_status,issn,source,publisher,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0001-5363-7396,first,none,2024-07-31,https://doi.org/10.12927/hcpap.2024.27395,no,closed,1488-917X,A Nudge Too Far? A Nudge at All? On Paying People to Be Healthy,Longwoods Publishing,None,None,None,None
https://orcid.org/0000-0001-8925-3108,first,none,2024-09-28,https://doi.org/10.1080/08878730.2024.2401559,no,closed,0887-8730,The Teacher Educator,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/6240,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,first,none,2024-09-30,https://doi.org/10.1007/s40617-024-00967-5,no,closed,1998-1929,Behavior Analysis in Practice,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/28052,None,140:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0001-8110-8213,first,https://orcid.org/0000-0001-8110-8213,2024-09-30,https://doi.org/10.1037/pag0000854,no,closed,0882-7974,Psychology and Aging,American Psychological Association,https://v2.sherpa.ac.uk/id/publication/3509,None,195:fee_no:After acceptance Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement must accompany deposit;,None
https://orcid.org/0000-0002-0119-8595,middle,none,2024-10-02,https://doi.org/10.1111/1440-1630.12994,yes,hybrid,0045-0766,Australian Occupational Therapy Journal,Wiley,https://v2.sherpa.ac.uk/id/publication/6789,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-4326-2783,middle,none,2024-10-03,https://doi.org/10.1007/s43678-024-00777-2,no,closed,1481-8035,Canadian Journal of Emergency Medicine,Springer Nature,None,None,None,None
https://orcid.org/0000-0002-2106-9918,first,none,2024-10-03,https://doi.org/10.1080/15350770.2024.2411235,yes,hybrid,1535-0770,Journal of Intergenerational Relationships,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5636,None,None,None
,first,,2024-09-01,https://doi.org/10.3138/chr.105.3.br02,no,closed,0008-3755,Canadian Historical Review,University of Toronto Press,https://v2.sherpa.ac.uk/id/publication/6663,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
,first,,2024-09-01,https://doi.org/10.3138/chr.105.3.br12,no,closed,0008-3755,Canadian Historical Review,University of Toronto Press,https://v2.sherpa.ac.uk/id/publication/6663,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0003-4428-3965,middle,none,2024-09-01,https://doi.org/10.23919/icn.2024.0016,yes,diamond,2708-6240,Intelligent and Converged Networks,Institute of Electrical and Electronics Engineers,None,None,None,None
https://orcid.org/0000-0002-6591-6760,middle,none,2024-10-09,https://doi.org/10.1139/cjz-2024-0063,no,closed,0008-4301,Canadian Journal of Zoology,NRC Research Press,https://v2.sherpa.ac.uk/id/publication/10135,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
,first,https://orcid.org/0000-0003-4512-7374,2024-10-15,https://doi.org/10.3390/v16101614,yes,gold,1999-4915,Viruses,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/17528,None,None,None
,last,none,2024-10-15,https://doi.org/10.1103/physrevb.110.144202,yes,green,2469-9950,Physical review. B./Physical review. B,American Physical Society,https://v2.sherpa.ac.uk/id/publication/23829,None,None,None
https://orcid.org/0000-0001-5855-3706,first,https://orcid.org/0000-0001-5855-3706,2024-10-16,https://doi.org/10.1080/17445760.2024.2413509,no,closed,1744-5760,International Journal of Parallel Emergent and Distributed Systems,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5422,None,None,None
https://orcid.org/0000-0002-1844-9733,first,https://orcid.org/0000-0002-1844-9733,2024-10-08,https://doi.org/10.56367/oag-044-11678,yes,hybrid,2516-3817,Open Access Government,,None,None,None,None
,first,,2024-10-08,https://doi.org/10.56367/oag-044-11640,yes,hybrid,2516-3817,Open Access Government,,None,None,None,None
https://orcid.org/0000-0002-8317-3497,middle,,2024-10-16,https://doi.org/10.2989/16073606.2024.2411461,no,closed,1607-3606,Quaestiones Mathematicae,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/305,None,None,None
https://orcid.org/0000-0002-3873-8196,first,none,2024-10-14,https://doi.org/10.3390/stats7040067,yes,gold,2571-905X,Stats,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/35328,None,None,None
https://orcid.org/0000-0003-3408-6298,first,https://orcid.org/0000-0003-3408-6298,2024-10-16,https://doi.org/10.1177/10538259241290464,no,closed,1053-8259,Journal of Experiential Education,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/24750,None,None,None
https://orcid.org/0000-0001-6987-4855,first,https://orcid.org/0000-0001-6987-4855,2024-10-19,https://doi.org/10.1007/s10878-024-01207-w,no,closed,1382-6905,Journal of Combinatorial Optimization,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/14370,None,None,None
,first,,2024-10-18,https://doi.org/10.1080/24748668.2024.2416740,no,closed,1474-8185,International Journal of Performance Analysis in Sport,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/33259,None,None,None
https://orcid.org/0000-0003-4906-0090,last,none,2024-10-01,https://doi.org/10.1093/pnasnexus/pgae428,yes,gold,2752-6542,PNAS Nexus,Oxford University Press,https://v2.sherpa.ac.uk/id/publication/42402,None,None,None
,first,,2024-10-01,https://doi.org/10.1080/23799927.2024.2416513,no,closed,2379-9927,International Journal of Computer Mathematics Computer Systems Theory,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/42164,None,None,None
https://orcid.org/0000-0002-2125-3627,first,https://orcid.org/0000-0002-2125-3627,2024-10-22,https://doi.org/10.1111/sapm.12777,yes,hybrid,0022-2526,Studies in Applied Mathematics,Wiley,https://v2.sherpa.ac.uk/id/publication/7756,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-6783-1875,first,https://orcid.org/0000-0002-6783-1875,2024-10-22,https://doi.org/10.1002/jad.12431,yes,hybrid,0140-1971,Journal of Adolescence,Wiley,https://v2.sherpa.ac.uk/id/publication/13752,11219:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11220:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);11221:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0002-3420-2108,first,https://orcid.org/0000-0002-3420-2108,2024-10-25,https://doi.org/10.1017/rep.2024.12,yes,hybrid,2056-6085,The Journal of Race Ethnicity and Politics,Cambridge University Press,https://v2.sherpa.ac.uk/id/publication/46020,None,None,None
https://orcid.org/0000-0003-1633-9757,middle,none,2024-09-09,https://doi.org/10.23950/jcmk/15142,yes,diamond,1812-2892,Journal of Clinical Medicine of Kazakhstan,,None,None,None,None
https://orcid.org/0000-0001-7892-501X,first,none,2024-10-28,https://doi.org/10.1093/eurpub/ckae144.1946,yes,gold,1101-1262,European Journal of Public Health,Oxford University Press,https://v2.sherpa.ac.uk/id/publication/1343,None,None,None
https://orcid.org/0000-0002-0431-2787,middle,none,2024-10-28,https://doi.org/10.1093/eurpub/ckae144.731,yes,gold,1101-1262,European Journal of Public Health,Oxford University Press,https://v2.sherpa.ac.uk/id/publication/1343,None,None,None
https://orcid.org/0000-0001-9249-018X,middle,https://orcid.org/0009-0004-1244-6648,2024-10-29,https://doi.org/10.1186/s40337-024-01110-z,yes,gold,2050-2974,Journal of Eating Disorders,BioMed Central,None,None,None,None
https://orcid.org/0000-0001-8925-3108,first,none,2024-11-01,https://doi.org/10.21432/cjlt28820,yes,diamond,1499-6677,Canadian Journal of Learning and Technology,Canadian Network for Innovation in Education,https://v2.sherpa.ac.uk/id/publication/28700,None,None,None
https://orcid.org/0000-0002-6750-9982,first,https://orcid.org/0000-0002-6750-9982,2024-11-01,https://doi.org/10.21432/cjlt28599,yes,diamond,1499-6677,Canadian Journal of Learning and Technology,Canadian Network for Innovation in Education,https://v2.sherpa.ac.uk/id/publication/28700,None,None,None
https://orcid.org/0000-0002-2125-3627,first,https://orcid.org/0000-0002-2125-3627,2024-11-04,https://doi.org/10.1111/sapm.12768,yes,hybrid,0022-2526,Studies in Applied Mathematics,Wiley,https://v2.sherpa.ac.uk/id/publication/7756,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-9031-3718,first,none,2024-11-04,https://doi.org/10.15353/joci.v20i2.5906,yes,diamond,1712-4441,The Journal of Community Informatics,Journal of Community Informatics,None,None,None,None
https://orcid.org/0000-0003-4868-0482,first,https://orcid.org/0000-0003-4868-0482,2024-11-05,https://doi.org/10.1080/16184742.2024.2400135,no,closed,1618-4742,European Sport Management Quarterly,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5260,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0003-0071-2350,first,none,2024-11-06,https://doi.org/10.17161/jom.vi124.22513,yes,gold,2325-4467,Journal of Melittology,University of Kansas,None,None,None,None
,first,https://orcid.org/0000-0001-5392-9882,2024-11-07,https://doi.org/10.1080/24725838.2024.2421930,no,closed,2472-5838,IISE Transactions on Occupational Ergonomics and Human Factors,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/42162,None,None,None
https://orcid.org/0000-0002-9757-2771,middle,https://orcid.org/0009-0005-9451-3476,2024-11-08,https://doi.org/10.1080/07448481.2024.2422331,yes,green,0744-8481,Journal of American College Health,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/18881,None,None,None
https://orcid.org/0000-0001-9065-6975,first,https://orcid.org/0000-0001-9065-6975,2024-11-01,https://doi.org/10.1111/opn.12667,yes,hybrid,1748-3735,International Journal of Older People Nursing,Wiley,https://v2.sherpa.ac.uk/id/publication/7024,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,first,,2024-11-11,https://doi.org/10.3389/fcomm.2024.1461250,yes,gold,2297-900X,Frontiers in Communication,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/36863,None,None,None
,first,https://orcid.org/0000-0001-5074-5703,2024-11-10,https://doi.org/10.3390/educsci14111228,yes,gold,2227-7102,Education Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24796,None,None,None
https://orcid.org/0000-0002-8695-2269,first,https://orcid.org/0000-0002-9798-9331,2024-11-13,https://doi.org/10.1002/chem.202403462,yes,hybrid,0947-6539,Chemistry - A European Journal,Wiley,https://v2.sherpa.ac.uk/id/publication/1518,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-2063-6869,first,https://orcid.org/0000-0003-2063-6869,2024-11-14,https://doi.org/10.1080/00098655.2024.2427334,no,closed,0009-8655,The Clearing House A Journal of Educational Strategies Issues and Ideas,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/18974,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,first,,2024-11-01,https://doi.org/10.3366/bjj.2024.0373,no,closed,1079-3453,Ben Jonson Journal,Edinburgh University Press,https://v2.sherpa.ac.uk/id/publication/11823,None,524:fee_no:Publisher copyright and source must be acknowledged with citation Must link to publisher version Set statement to accompany deposit (see policy);8259:fee_no:Set statement to accompany deposit Published source must be acknowledged with citation;,None
https://orcid.org/0000-0001-5273-1428,first,none,2024-11-15,https://doi.org/10.1007/s00426-024-02034-8,no,closed,0340-0727,Psychological Research,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/8167,None,None,None
,first,none,2024-11-15,https://doi.org/10.1123/jsep.2024-0331,no,closed,0895-2779,Journal of Sport and Exercise Psychology,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-4697-4076,first,none,2024-11-18,https://doi.org/10.1139/cjb-2024-0080,no,closed,1916-2790,Botany,Canadian Science Publishing,https://v2.sherpa.ac.uk/id/publication/10124,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0003-3010-8795,first,,2024-11-18,https://doi.org/10.1371/journal.pstr.0000110,yes,gold,2767-3197,PLOS Sustainability and Transformation,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/41308,None,None,None
https://orcid.org/0000-0002-1069-7580,middle,none,2024-11-19,https://doi.org/10.1163/15685411-bja10366,no,closed,1388-5545,Nematology,Brill,https://v2.sherpa.ac.uk/id/publication/526,322:fee_no:Published source must be acknowledged Must link to publisher version Academic Social Network must adhere to STM sharing principles;,323:fee_no:Published source must be acknowledged Must link to publisher version Academic Social Network must adhere to STM sharing principles;,None
